"path","count","rules","cwes"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_41.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_44.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_45.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_51b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_52c.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_53d.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_54e.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_63b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_64b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_65b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_66b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_67b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_68b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_01.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_02.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_03.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_04.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_05.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_06.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_07.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_08.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_09.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_10.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_11.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_12.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_13.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_14.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_15.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_16.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_17.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_18.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_31.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_32.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_34.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_41.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_44.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_45.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_51b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_52c.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_53d.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_54e.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_63b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_64b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_65b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_66b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_67b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop_68b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_01.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_02.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_03.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_04.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_05.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_06.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_07.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_08.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_09.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_10.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_11.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_12.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_13.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_14.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_15.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_16.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_17.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_18.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_31.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_32.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_34.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_41.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_44.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_45.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_51b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_52c.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_53d.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_54e.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_63b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_64b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_65b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_66b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_67b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_68b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_01.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_02.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_03.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_04.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_05.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_06.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_07.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_08.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_09.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_10.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_11.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_12.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_13.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_14.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_15.c","3","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_16.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_17.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_18.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_31.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_32.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_34.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_41.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_44.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_45.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
"data/juliet/testcases/CWE121_Stack_Based_Buffer_Overflow/s03/CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_51b.c","2","tools.semgrep-rules.c.lang.security.insecure-use-memset","CWE-14: Compiler Removal of Code to Clear Buffers"
